Student ID,Group,Account ID
10118,ИУ5,11118
10119,ФМ4,11119
10120,АК4,11120
10121,ФМ1,11121
10122,ФМ4,11122
10123,ИУ2,11123
10124,ФМ3,11124
10125,ИУ1,11125
10126,МТ4,11126
10127,МТ4,11127
10128,ИУ4,11128
10129,РК3,11129
10130,МТ2,11130
10131,МТ5,11131
10132,РК5,11132
10133,РК2,11133
10134,АК4,11134
10135,АК1,11135
10136,МТ2,11136
10137,АК4,11137
10138,РК3,11138
10139,ФМ2,11139
10140,РК5,11140
10141,МТ4,11141
10142,МТ1,11142
10143,МТ5,11143
10144,ИУ5,11144
10145,ФМ1,11145
10146,АК5,11146
10147,РК3,11147
10148,АК1,11148
10149,МТ1,11149
10150,ИУ1,11150
10151,ФМ1,11151
10152,ИУ1,11152
10153,ФМ1,11153
10154,ИУ3,11154
10155,РК2,11155
10156,МТ3,11156
10157,АК3,11157
10158,ИУ5,11158
10159,ИУ4,11159
10160,ФМ2,11160
10161,РК2,11161
10162,РК2,11162
10163,ФМ2,11163
10164,РК3,11164
10165,АК1,11165
10166,ИУ3,11166
10167,АК3,11167
10168,ИУ4,11168
10169,ИУ1,11169
10170,ИУ5,11170
10171,РК5,11171
10172,РК2,11172
10173,МТ2,11173
10174,ФМ4,11174
10175,РК2,11175
10176,ИУ5,11176
10177,МТ2,11177
10178,РК3,11178
10179,ИУ1,11179
10180,МТ5,11180
10181,ФМ2,11181
10182,РК5,11182
10183,ИУ1,11183
10184,ФМ1,11184
10185,МТ5,11185
10186,АК1,11186
10187,АК2,11187
10188,АК5,11188
10189,АК5,11189
10190,ФМ4,11190
10191,ФМ5,11191
10192,ФМ5,11192
10193,РК4,11193
10194,ИУ4,11194
10195,МТ2,11195
10196,РК3,11196
10197,РК5,11197
10198,ФМ3,11198
10199,ФМ3,11199
10200,АК4,11200
10201,АК1,11201
10202,МТ3,11202
10203,ФМ2,11203
10204,РК5,11204
10205,АК4,11205
10206,АК3,11206
10207,ФМ5,11207
10208,ИУ4,11208
10209,ИУ1,11209
10210,АК2,11210
10211,МТ1,11211
10212,АК3,11212
10213,ФМ2,11213
10214,ИУ3,11214
10215,РК1,11215
10216,РК2,11216
10217,ФМ4,11217
10218,АК1,11218
10219,РК1,11219
10220,ФМ4,11220
10221,ИУ5,11221
10222,ФМ1,11222
10223,АК5,11223
10224,АК2,11224
10225,АК4,11225
10226,ФМ4,11226
10227,МТ5,11227
10228,АК5,11228
10229,ИУ2,11229
10230,АК5,11230
10231,АК4,11231
10232,МТ5,11232
10233,ИУ4,11233
10234,РК5,11234
10235,РК2,11235
10236,ИУ4,11236
10237,МТ4,11237
10238,ФМ1,11238
10239,МТ4,11239
10240,МТ2,11240
10241,ФМ4,11241
10242,АК2,11242
10243,РК1,11243
10244,ФМ5,11244
10245,МТ2,11245
10246,ФМ4,11246
10247,ИУ2,11247
10248,РК5,11248
10249,МТ3,11249
10250,ИУ2,11250
10251,МТ2,11251
10252,РК5,11252
10253,РК1,11253
10254,АК1,11254
10255,АК1,11255
10256,АК1,11256
10257,ИУ4,11257
10258,РК4,11258
10259,РК1,11259
10260,ФМ2,11260
10261,МТ3,11261
10262,МТ1,11262
10263,АК3,11263
10264,АК5,11264
10265,РК1,11265
10266,РК1,11266
10267,МТ2,11267
10268,МТ3,11268
10269,АК1,11269
10270,МТ1,11270
10271,РК1,11271
10272,МТ3,11272
10273,РК2,11273
10274,МТ1,11274
10275,ФМ3,11275
10276,МТ4,11276
10277,РК2,11277
10278,РК1,11278
10279,ФМ4,11279
10280,РК1,11280
10281,РК2,11281
10282,АК5,11282
10283,ФМ3,11283
10284,АК2,11284
10285,АК4,11285
10286,РК5,11286
10287,АК3,11287
10288,ФМ3,11288
10289,РК5,11289
10290,ИУ3,11290
10291,РК3,11291
10292,ФМ5,11292
10293,ФМ3,11293
10294,ИУ5,11294
10295,ИУ4,11295
10296,ФМ5,11296
10297,РК3,11297
10298,РК5,11298
10299,ИУ4,11299
10300,ИУ4,11300
10301,АК3,11301
10302,МТ2,11302
10303,МТ1,11303
10304,ФМ5,11304
10305,ИУ3,11305
10306,ИУ2,11306
10307,МТ5,11307
10308,МТ3,11308
10309,ИУ5,11309
10310,ФМ3,11310
10311,ИУ5,11311
10312,ИУ4,11312
10313,ФМ3,11313
10314,МТ5,11314
10315,МТ4,11315
10316,ФМ2,11316
10317,ИУ3,11317
10318,ИУ5,11318
10319,РК5,11319
10320,МТ1,11320
10321,РК1,11321
10322,МТ2,11322
10323,ФМ2,11323
10324,МТ1,11324
10325,АК1,11325
10326,ИУ1,11326
10327,РК3,11327
10328,ИУ2,11328
10329,РК5,11329
10330,ФМ2,11330
10331,РК3,11331
10332,РК5,11332
10333,МТ5,11333
10334,ИУ3,11334
10335,ИУ5,11335
10336,ФМ3,11336
10337,ФМ1,11337
10338,АК5,11338
10339,АК4,11339
10340,ФМ3,11340
10341,РК5,11341
10342,ИУ4,11342
10343,ИУ3,11343
10344,ИУ5,11344
10345,РК2,11345
10346,РК4,11346
10347,ФМ4,11347
10348,ИУ4,11348
10349,ФМ1,11349
10350,МТ5,11350
10351,МТ1,11351
10352,РК5,11352
10353,АК5,11353
10354,РК2,11354
10355,МТ5,11355
10356,ИУ3,11356
10357,ФМ1,11357
10358,РК5,11358
10359,МТ3,11359
10360,ФМ5,11360
10361,ИУ2,11361
10362,ИУ5,11362
10363,ФМ1,11363
10364,МТ3,11364
10365,МТ2,11365
10366,ФМ5,11366
10367,АК1,11367
10368,ИУ2,11368
10369,АК2,11369
10370,АК4,11370
10371,РК3,11371
10372,АК5,11372
10373,РК1,11373
10374,ФМ1,11374
10375,РК2,11375
10376,РК3,11376
10377,РК4,11377
10378,РК1,11378
10379,ФМ3,11379
10380,ИУ2,11380
10381,ИУ2,11381
10382,АК4,11382
10383,АК5,11383
10384,АК4,11384
10385,ФМ1,11385
10386,РК5,11386
10387,МТ4,11387
10388,ИУ4,11388
10389,АК2,11389
10390,ФМ5,11390
10391,РК2,11391
10392,АК5,11392
10393,АК2,11393
10394,МТ1,11394
10395,ИУ5,11395
10396,АК4,11396
10397,РК4,11397
10398,МТ4,11398
10399,ИУ4,11399
10400,РК2,11400
10401,РК2,11401
10402,РК1,11402
10403,ФМ1,11403
10404,РК4,11404
10405,РК2,11405
10406,ФМ5,11406
10407,РК2,11407
10408,МТ5,11408
10409,РК2,11409
10410,ФМ5,11410
10411,ФМ4,11411
10412,ИУ2,11412
10413,РК4,11413
10414,РК5,11414
10415,РК3,11415
10416,МТ1,11416
10417,АК3,11417
10418,РК4,11418
10419,РК2,11419
10420,АК2,11420
10421,РК1,11421
10422,АК3,11422
10423,ФМ4,11423
10424,ФМ1,11424
10425,ФМ4,11425
10426,ИУ1,11426
10427,МТ2,11427
10428,АК3,11428
10429,АК5,11429
10430,АК2,11430
10431,АК2,11431
10432,АК3,11432
10433,АК2,11433
10434,АК3,11434
10435,ИУ4,11435
10436,ИУ2,11436
10437,РК4,11437
10438,ФМ1,11438
10439,ИУ2,11439
10440,ИУ4,11440
10441,АК5,11441
10442,МТ1,11442
10443,АК2,11443
10444,РК5,11444
10445,ФМ2,11445
10446,ФМ2,11446
10447,АК1,11447
10448,РК1,11448
10449,АК3,11449
10450,АК1,11450
10451,РК4,11451
10452,ФМ3,11452
10453,АК3,11453
10454,МТ1,11454
10455,ИУ4,11455
10456,МТ2,11456
10457,АК2,11457
10458,ИУ4,11458
10459,ФМ4,11459
10460,МТ2,11460
10461,ИУ3,11461
10462,АК1,11462
10463,МТ5,11463
10464,ИУ2,11464
10465,РК3,11465
10466,РК1,11466
10467,АК5,11467
10468,МТ5,11468
10469,МТ1,11469
10470,ФМ4,11470
10471,РК2,11471
10472,МТ2,11472
10473,АК3,11473
10474,ФМ5,11474
10475,АК5,11475
10476,ИУ3,11476
10477,РК2,11477
10478,АК5,11478
10479,МТ4,11479
10480,ИУ2,11480
10481,РК1,11481
10482,ФМ2,11482
10483,РК4,11483
10484,РК1,11484
10485,АК1,11485
10486,ФМ1,11486
10487,МТ2,11487
10488,АК4,11488
10489,МТ4,11489
10490,ИУ4,11490
10491,ФМ3,11491
10492,ИУ3,11492
10493,ИУ2,11493
10494,ФМ1,11494
10495,РК1,11495
10496,ФМ4,11496
10497,ИУ5,11497
10498,РК4,11498
10499,РК4,11499
10500,ФМ4,11500
10501,РК2,11501
10502,ИУ3,11502
10503,ФМ1,11503
10504,АК4,11504
10505,АК5,11505
10506,РК1,11506
10507,АК2,11507
10508,МТ1,11508
10509,АК5,11509
10510,АК4,11510
10511,МТ3,11511
10512,ФМ1,11512
10513,РК1,11513
10514,АК1,11514
10515,АК2,11515
10516,ИУ1,11516
10517,ИУ5,11517
10518,АК4,11518
10519,МТ1,11519
10520,АК5,11520
10521,ИУ5,11521
10522,РК4,11522
10523,РК1,11523
10524,МТ1,11524
10525,РК1,11525
10526,ФМ1,11526
10527,ФМ5,11527
10528,МТ4,11528
10529,АК5,11529
10530,ИУ3,11530
10531,ИУ2,11531
10532,МТ2,11532
10533,МТ3,11533
10534,ФМ4,11534
10535,РК5,11535
10536,АК4,11536
10537,МТ1,11537
10538,ИУ1,11538
10539,ИУ5,11539
10540,ИУ4,11540
10541,РК2,11541
10542,АК3,11542
10543,АК3,11543
10544,РК5,11544
10545,РК4,11545
10546,РК4,11546
10547,ФМ2,11547
10548,МТ1,11548
10549,ФМ1,11549
10550,АК4,11550
10551,ФМ3,11551
10552,ФМ4,11552
10553,ИУ1,11553
10554,ФМ5,11554
10555,ФМ5,11555
10556,РК5,11556
10557,ИУ1,11557
10558,ФМ5,11558
10559,ИУ5,11559
10560,МТ4,11560
10561,РК2,11561
10562,МТ1,11562
10563,МТ3,11563
10564,РК3,11564
10565,ИУ5,11565
10566,ФМ3,11566
10567,ИУ1,11567
10568,РК5,11568
10569,МТ2,11569
10570,МТ4,11570
10571,ФМ3,11571
10572,МТ2,11572
10573,ФМ3,11573
10574,ИУ2,11574
10575,ФМ3,11575
10576,МТ5,11576
10577,РК1,11577
10578,РК3,11578
10579,МТ4,11579
10580,АК2,11580
10581,ИУ1,11581
10582,МТ3,11582
10583,ИУ4,11583
10584,АК1,11584
10585,ИУ2,11585
10586,РК2,11586
10587,МТ5,11587
10588,РК2,11588
10589,РК3,11589
10590,ИУ2,11590
10591,МТ4,11591
10592,ИУ1,11592
10593,АК2,11593
10594,АК3,11594
10595,РК5,11595
10596,МТ5,11596
10597,РК5,11597
10598,АК3,11598
10599,ИУ2,11599
10600,АК2,11600
10601,ФМ5,11601
10602,ФМ2,11602
10603,РК3,11603
10604,АК1,11604
10605,РК5,11605
10606,ФМ1,11606
10607,АК3,11607
10608,РК5,11608
10609,АК5,11609
10610,ИУ1,11610
10611,МТ5,11611
10612,МТ2,11612
10613,ИУ5,11613
10614,ИУ1,11614
10615,ФМ4,11615
10616,ИУ3,11616
10617,ИУ5,11617
10618,ИУ3,11618
10619,ФМ1,11619
10620,ИУ3,11620
10621,РК3,11621
10622,АК5,11622
10623,ФМ4,11623
10624,ИУ1,11624
10625,ИУ4,11625
10626,ФМ1,11626
10627,МТ3,11627
10628,ИУ1,11628
10629,ИУ4,11629
10630,МТ1,11630
10631,АК2,11631
10632,ИУ5,11632
10633,РК3,11633
10634,АК1,11634
10635,МТ2,11635
10636,АК1,11636
10637,МТ3,11637
10638,АК3,11638
10639,ФМ1,11639
10640,ФМ3,11640
10641,МТ5,11641
10642,ФМ3,11642
10643,РК1,11643
10644,ФМ2,11644
10645,РК3,11645
10646,РК3,11646
10647,МТ4,11647
10648,РК3,11648
10649,РК3,11649
10650,ИУ3,11650
10651,РК3,11651
10652,ИУ5,11652
10653,ИУ4,11653
10654,МТ2,11654
10655,АК1,11655
10656,АК4,11656
10657,ФМ4,11657
10658,МТ2,11658
10659,ФМ1,11659
10660,ФМ4,11660
10661,АК2,11661
10662,МТ3,11662
10663,ИУ4,11663
10664,ИУ2,11664
10665,АК3,11665
10666,МТ1,11666
10667,РК3,11667
10668,МТ3,11668
10669,РК4,11669
10670,ИУ4,11670
10671,МТ5,11671
10672,ФМ4,11672
10673,РК2,11673
10674,ФМ5,11674
10675,МТ1,11675
10676,АК5,11676
10677,АК1,11677
10678,РК1,11678
10679,АК5,11679
10680,РК4,11680
10681,АК3,11681
10682,ФМ5,11682
10683,ФМ2,11683
10684,ФМ5,11684
10685,ФМ5,11685
10686,РК4,11686
10687,АК3,11687
10688,ИУ3,11688
10689,ИУ4,11689
10690,МТ2,11690
10691,ФМ4,11691
10692,АК1,11692
10693,МТ3,11693
10694,ФМ1,11694
10695,ИУ4,11695
10696,АК1,11696
10697,МТ2,11697
10698,ФМ5,11698
10699,ФМ3,11699
10700,ИУ5,11700
10701,МТ4,11701
10702,РК2,11702
10703,РК3,11703
10704,ИУ3,11704
10705,РК5,11705
10706,ИУ5,11706
10707,АК2,11707
10708,АК1,11708
10709,РК1,11709
10710,ФМ1,11710
10711,ИУ4,11711
10712,АК4,11712
10713,АК5,11713
10714,АК3,11714
10715,МТ5,11715
10716,РК1,11716
10717,АК5,11717
10718,ФМ2,11718
10719,АК4,11719
10720,РК2,11720
10721,ФМ2,11721
10722,МТ2,11722
10723,РК5,11723
10724,АК1,11724
10725,ФМ4,11725
10726,ИУ1,11726
10727,ФМ2,11727
10728,ФМ2,11728
10729,ИУ2,11729
10730,ФМ2,11730
10731,ФМ3,11731
10732,ФМ1,11732
10733,ФМ2,11733
10734,АК1,11734
10735,ИУ1,11735
10736,ИУ4,11736
10737,АК4,11737
10738,МТ3,11738
10739,АК4,11739
10740,МТ4,11740
10741,ИУ1,11741
10742,РК3,11742
10743,АК1,11743
10744,ИУ5,11744
10745,ИУ3,11745
10746,РК2,11746
10747,АК3,11747
10748,ФМ3,11748
10749,АК1,11749
10750,АК4,11750
10751,ФМ3,11751
10752,ИУ3,11752
10753,РК1,11753
10754,РК1,11754
10755,ИУ2,11755
10756,ФМ5,11756
10757,ФМ4,11757
10758,АК5,11758
10759,АК3,11759
10760,АК5,11760
10761,РК3,11761
10762,РК2,11762
10763,МТ1,11763
10764,РК2,11764
10765,АК4,11765
10766,МТ2,11766
10767,ФМ2,11767
10768,ФМ3,11768
10769,РК4,11769
10770,РК4,11770
10771,ФМ4,11771
10772,АК4,11772
10773,РК1,11773
10774,РК4,11774
10775,АК1,11775
10776,ФМ4,11776
10777,ФМ2,11777
10778,ФМ5,11778
10779,РК5,11779
10780,АК3,11780
10781,РК3,11781
10782,АК4,11782
10783,РК1,11783
10784,РК4,11784
10785,МТ3,11785
10786,РК5,11786
10787,ИУ4,11787
10788,ИУ5,11788
10789,РК5,11789
10790,АК2,11790
10791,МТ5,11791
10792,ИУ2,11792
10793,ФМ3,11793
10794,АК3,11794
10795,РК4,11795
10796,ФМ4,11796
10797,МТ3,11797
10798,РК1,11798
10799,ФМ1,11799
10800,МТ5,11800
10801,ФМ1,11801
10802,МТ1,11802
10803,МТ4,11803
10804,АК5,11804
10805,ИУ1,11805
10806,МТ5,11806
10807,АК3,11807
10808,ИУ5,11808
10809,МТ4,11809
10810,ИУ5,11810
10811,РК3,11811
10812,ФМ2,11812
10813,ИУ2,11813
10814,АК2,11814
10815,АК5,11815
10816,АК2,11816
10817,РК1,11817
10818,МТ5,11818
10819,РК3,11819
10820,АК2,11820
10821,РК2,11821
10822,ИУ3,11822
10823,ФМ1,11823
10824,РК3,11824
10825,ИУ5,11825
10826,ИУ5,11826
10827,ФМ3,11827
10828,АК5,11828
10829,РК4,11829
10830,ИУ2,11830
10831,АК2,11831
10832,ФМ5,11832
10833,РК2,11833
10834,АК1,11834
10835,АК1,11835
10836,РК2,11836
10837,ФМ5,11837
10838,РК5,11838
10839,РК5,11839
10840,АК2,11840
10841,ФМ3,11841
10842,АК5,11842
10843,РК3,11843
10844,АК2,11844
10845,АК3,11845
10846,РК3,11846
10847,АК5,11847
10848,МТ2,11848
10849,РК2,11849
10850,ФМ2,11850
10851,ФМ1,11851
10852,ИУ5,11852
10853,РК1,11853
10854,АК4,11854
10855,АК4,11855
10856,РК4,11856
10857,АК5,11857
10858,ФМ4,11858
10859,МТ1,11859
10860,МТ2,11860
10861,РК4,11861
10862,РК3,11862
10863,РК3,11863
10864,РК2,11864
10865,АК4,11865
10866,ИУ2,11866
10867,МТ3,11867
10868,ИУ4,11868
10869,МТ5,11869
10870,ФМ4,11870
10871,МТ1,11871
10872,РК3,11872
10873,МТ4,11873
10874,МТ5,11874
10875,РК4,11875
10876,МТ2,11876
10877,АК1,11877
10878,РК5,11878
10879,ИУ2,11879
10880,МТ3,11880
10881,ИУ5,11881
10882,МТ2,11882
10883,ИУ1,11883
10884,ФМ5,11884
10885,ФМ1,11885
10886,ИУ5,11886
10887,МТ1,11887
10888,МТ4,11888
10889,РК3,11889
10890,АК1,11890
10891,РК3,11891
10892,ИУ3,11892
10893,МТ1,11893
10894,ФМ2,11894
10895,АК5,11895
10896,АК1,11896
10897,МТ2,11897
10898,МТ3,11898
10899,ИУ3,11899
10900,ИУ5,11900
10901,МТ2,11901
10902,ИУ5,11902
10903,АК1,11903
10904,МТ4,11904
10905,АК1,11905
10906,АК2,11906
10907,ФМ3,11907
10908,ФМ4,11908
10909,РК1,11909
10910,МТ5,11910
10911,МТ2,11911
10912,МТ5,11912
10913,АК1,11913
10914,РК5,11914
10915,РК2,11915
10916,МТ5,11916
10917,МТ1,11917
10918,ФМ3,11918
10919,АК1,11919
10920,ИУ3,11920
10921,РК1,11921
10922,РК4,11922
10923,ФМ2,11923
10924,АК3,11924
10925,МТ2,11925
10926,МТ3,11926
10927,АК4,11927
10928,ФМ1,11928
10929,МТ3,11929
10930,РК2,11930
10931,РК2,11931
10932,АК5,11932
10933,РК3,11933
10934,АК3,11934
10935,ИУ5,11935
10936,МТ2,11936
10937,ФМ1,11937
10938,АК2,11938
10939,АК2,11939
10940,РК3,11940
10941,АК2,11941
10942,МТ5,11942
10943,МТ2,11943
10944,РК4,11944
10945,РК2,11945
10946,РК1,11946
10947,ИУ2,11947
10948,ИУ3,11948
10949,РК3,11949
10950,РК2,11950
10951,АК3,11951
10952,ФМ3,11952
10953,РК4,11953
10954,ФМ3,11954
10955,ИУ2,11955
10956,РК3,11956
10957,ФМ3,11957
10958,ИУ3,11958
10959,АК5,11959
10960,ФМ5,11960
10961,МТ2,11961
10962,ФМ3,11962
10963,МТ5,11963
10964,АК4,11964
10965,РК4,11965
10966,ФМ3,11966
10967,ИУ4,11967
10968,АК4,11968
10969,ФМ3,11969
10970,АК1,11970
10971,ФМ5,11971
10972,ФМ3,11972
10973,ФМ1,11973
10974,ФМ2,11974
10975,ИУ2,11975
10976,РК1,11976
10977,ИУ3,11977
10978,ИУ3,11978
10979,МТ3,11979
10980,МТ5,11980
10981,РК3,11981
10982,ФМ5,11982
10983,ФМ4,11983
10984,МТ5,11984
10985,РК5,11985
10986,ИУ1,11986
10987,ИУ5,11987
10988,АК5,11988
10989,МТ1,11989
10990,АК1,11990
10991,ИУ4,11991
10992,ФМ4,11992
10993,АК2,11993
10994,ИУ1,11994
10995,АК1,11995
10996,ИУ2,11996
10997,РК3,11997
10998,ИУ1,11998
10999,АК5,11999
11000,МТ2,12000
11001,РК3,12001
11002,РК5,12002
11003,АК5,12003
11004,МТ5,12004
11005,АК3,12005
11006,ИУ5,12006
11007,ФМ5,12007
11008,АК2,12008
11009,МТ5,12009
11010,ИУ4,12010
11011,РК3,12011
11012,МТ2,12012
11013,АК3,12013
11014,ИУ5,12014
11015,РК1,12015
11016,РК4,12016
11017,МТ4,12017
11018,АК1,12018
11019,АК2,12019
11020,ФМ4,12020
11021,ФМ1,12021
11022,РК2,12022
11023,ФМ3,12023
11024,МТ1,12024
11025,АК1,12025
11026,МТ3,12026
11027,РК1,12027
11028,АК4,12028
11029,ИУ5,12029
11030,АК3,12030
11031,МТ4,12031
11032,АК4,12032
11033,ИУ2,12033
11034,РК5,12034
11035,АК5,12035
11036,МТ3,12036
11037,РК2,12037
11038,РК5,12038
11039,ИУ2,12039
11040,ФМ1,12040
11041,РК4,12041
11042,РК5,12042
11043,МТ3,12043
11044,РК5,12044
11045,ФМ3,12045
11046,РК1,12046
11047,ИУ3,12047
11048,РК4,12048
11049,МТ5,12049
11050,ИУ5,12050
11051,ФМ4,12051
11052,ИУ1,12052
11053,ИУ1,12053
11054,ИУ2,12054
11055,ФМ1,12055
11056,МТ3,12056
11057,РК2,12057
11058,АК4,12058
11059,РК3,12059
11060,МТ2,12060
11061,АК2,12061
11062,МТ3,12062
11063,МТ2,12063
11064,АК4,12064
11065,АК3,12065
11066,ИУ2,12066
11067,ИУ3,12067
11068,МТ3,12068
11069,МТ4,12069
11070,ИУ2,12070
11071,ФМ1,12071
11072,МТ2,12072
11073,РК2,12073
11074,МТ5,12074
11075,ФМ1,12075
11076,РК5,12076
11077,РК5,12077
11078,АК3,12078
11079,РК1,12079
11080,ФМ1,12080
11081,АК1,12081
11082,МТ5,12082
11083,ИУ5,12083
11084,МТ5,12084
11085,АК5,12085
11086,АК1,12086
11087,ФМ3,12087
11088,ФМ5,12088
11089,РК2,12089
11090,ИУ2,12090
11091,МТ5,12091
11092,АК4,12092
11093,АК1,12093
11094,ФМ1,12094
11095,МТ3,12095
11096,ФМ5,12096
11097,ФМ4,12097
11098,ФМ5,12098
11099,АК1,12099
11100,АК3,12100
11101,ИУ3,12101
11102,РК3,12102
11103,РК3,12103
11104,РК3,12104
11105,ИУ3,12105
11106,ФМ3,12106
11107,МТ3,12107
11108,АК3,12108
11109,РК2,12109
11110,ИУ1,12110
11111,ИУ2,12111
11112,ФМ4,12112
11113,АК1,12113
11114,МТ5,12114
11115,МТ2,12115
11116,РК5,12116
11117,АК5,12117
11118,АК1,12118
11119,РК5,12119
11120,АК2,12120
11121,МТ5,12121
11122,АК3,12122
11123,РК4,12123
11124,АК4,12124
11125,МТ5,12125
11126,МТ2,12126
11127,ИУ1,12127
11128,РК3,12128
11129,РК1,12129
11130,АК3,12130
11131,ФМ5,12131
11132,АК1,12132
11133,АК5,12133
11134,ФМ3,12134
11135,ФМ2,12135
11136,ИУ4,12136
11137,АК4,12137
11138,ФМ1,12138
11139,АК1,12139
11140,МТ3,12140
11141,ИУ4,12141
11142,МТ1,12142
11143,МТ4,12143
11144,АК3,12144
11145,РК4,12145
11146,ИУ2,12146
11147,ФМ5,12147
11148,ИУ3,12148
11149,МТ3,12149
11150,ФМ3,12150
11151,МТ5,12151
11152,МТ3,12152
11153,РК4,12153
11154,АК5,12154
11155,АК4,12155
11156,МТ5,12156
11157,АК2,12157
11158,АК5,12158
11159,АК5,12159
11160,ФМ1,12160
11161,ФМ1,12161
11162,МТ4,12162
11163,АК3,12163
11164,АК2,12164
11165,ФМ3,12165
11166,ИУ3,12166
11167,РК1,12167
11168,ФМ5,12168
11169,ИУ1,12169
11170,МТ1,12170
11171,ФМ1,12171
11172,АК1,12172
11173,МТ1,12173
11174,МТ1,12174
11175,ФМ5,12175
11176,МТ1,12176
11177,ИУ2,12177
11178,АК1,12178
11179,МТ1,12179
11180,РК3,12180
11181,ИУ3,12181
11182,АК1,12182
11183,ИУ5,12183
11184,АК2,12184
11185,ИУ5,12185
11186,РК3,12186
11187,ИУ2,12187
11188,РК1,12188
11189,РК4,12189
11190,МТ5,12190
11191,ИУ2,12191
11192,ИУ2,12192
11193,РК3,12193
11194,ФМ1,12194
11195,ФМ2,12195
11196,АК2,12196
11197,ФМ5,12197
11198,ИУ2,12198
11199,МТ1,12199
11200,МТ1,12200
11201,АК3,12201
11202,МТ4,12202
11203,РК5,12203
11204,РК4,12204
11205,РК4,12205
11206,ФМ3,12206
11207,АК4,12207
11208,ФМ1,12208
11209,ИУ2,12209
11210,ФМ4,12210
11211,ИУ5,12211
11212,ФМ1,12212
11213,МТ1,12213
11214,РК2,12214
11215,МТ2,12215
11216,ФМ1,12216
11217,АК1,12217
11218,ИУ3,12218
11219,ФМ5,12219
11220,РК2,12220
11221,ИУ2,12221
11222,МТ4,12222
11223,ИУ1,12223
11224,МТ3,12224
11225,ФМ4,12225
11226,РК3,12226
11227,МТ3,12227
11228,АК4,12228
11229,РК2,12229
11230,ФМ3,12230
11231,ИУ2,12231
11232,ФМ3,12232
11233,МТ5,12233
11234,АК5,12234
11235,МТ5,12235
11236,АК2,12236
11237,МТ3,12237
11238,ФМ2,12238
11239,АК5,12239
11240,ИУ4,12240
11241,АК5,12241
11242,РК2,12242
11243,МТ3,12243
11244,МТ3,12244
11245,АК1,12245
11246,МТ5,12246
11247,РК4,12247
11248,МТ4,12248
11249,ИУ2,12249
11250,РК3,12250
11251,РК2,12251
11252,ИУ5,12252
11253,МТ4,12253
11254,ИУ4,12254
11255,ФМ2,12255
11256,ИУ4,12256
11257,РК2,12257
11258,ИУ4,12258
11259,ФМ2,12259
11260,АК5,12260
11261,ФМ4,12261
11262,РК4,12262
11263,ИУ2,12263
11264,РК4,12264
11265,РК1,12265
11266,РК3,12266
11267,ИУ4,12267
11268,РК5,12268
11269,ФМ4,12269
11270,РК3,12270
11271,РК1,12271
11272,АК1,12272
11273,ФМ5,12273
11274,РК1,12274
11275,ФМ3,12275
11276,АК5,12276
11277,ФМ4,12277
11278,ИУ2,12278
11279,АК4,12279
11280,ФМ3,12280
11281,АК3,12281
11282,ФМ1,12282
11283,ФМ1,12283
11284,ФМ4,12284
11285,ИУ4,12285
11286,ФМ4,12286
11287,ИУ4,12287
11288,ИУ5,12288
11289,ИУ3,12289
11290,ФМ5,12290
11291,МТ2,12291
11292,РК1,12292
11293,ФМ5,12293
11294,МТ5,12294
11295,ИУ4,12295
11296,ИУ5,12296
11297,ИУ2,12297
11298,АК1,12298
11299,РК3,12299
11300,РК1,12300
11301,АК1,12301
11302,МТ5,12302
11303,ФМ5,12303
11304,МТ4,12304
11305,ФМ1,12305
11306,РК5,12306
11307,ФМ4,12307
11308,ИУ1,12308
11309,ИУ5,12309
11310,ФМ3,12310
11311,АК5,12311
11312,ФМ3,12312
11313,РК1,12313
11314,ФМ2,12314
11315,РК1,12315
11316,МТ2,12316
11317,АК2,12317
11318,АК5,12318
11319,РК3,12319
11320,РК2,12320
11321,АК4,12321
11322,РК4,12322
11323,МТ4,12323
11324,МТ5,12324
11325,АК2,12325
11326,ФМ2,12326
11327,АК5,12327
11328,РК4,12328
11329,АК3,12329
11330,ФМ3,12330
11331,МТ4,12331
11332,МТ2,12332
11333,РК3,12333
11334,АК1,12334
11335,МТ1,12335
11336,ФМ5,12336
11337,РК1,12337
11338,МТ4,12338
11339,РК4,12339
11340,ФМ5,12340
11341,ФМ5,12341
11342,МТ4,12342
11343,АК1,12343
11344,РК4,12344
11345,МТ5,12345
11346,МТ2,12346
11347,ФМ4,12347
11348,МТ1,12348
11349,МТ1,12349
11350,РК4,12350
11351,ФМ5,12351
11352,ИУ4,12352
11353,РК5,12353
11354,ИУ2,12354
11355,РК3,12355
11356,РК5,12356
11357,РК2,12357
11358,ИУ1,12358
11359,ИУ2,12359
11360,МТ3,12360
11361,ФМ3,12361
11362,АК5,12362
11363,ИУ1,12363
11364,ИУ5,12364
11365,ФМ3,12365
11366,АК3,12366
11367,ИУ4,12367
11368,ФМ1,12368
11369,РК1,12369
11370,АК1,12370
11371,МТ1,12371
11372,МТ4,12372
11373,МТ1,12373
11374,АК1,12374
11375,РК3,12375
11376,МТ4,12376
11377,ИУ3,12377
11378,ФМ2,12378
11379,ФМ5,12379
11380,РК3,12380
11381,РК4,12381
11382,АК5,12382
11383,ИУ4,12383
11384,АК5,12384
11385,ИУ3,12385
11386,ИУ1,12386
11387,ИУ2,12387
11388,АК3,12388
11389,РК4,12389
11390,АК5,12390
11391,ИУ5,12391
11392,ФМ3,12392
11393,АК5,12393
11394,ФМ5,12394
