Student ID,Course ID,Score
1570,1728,81
5954,1176,1
6263,935,83
5150,283,47
3461,532,13
13399,565,71
18384,848,71
4801,506,64
14753,1561,58
15156,1678,9
3983,360,15
4233,340,7
4941,1590,94
1882,1363,54
10071,230,38
12715,744,17
4485,666,47
9839,787,35
4199,1486,54
8263,1790,43
10479,1536,35
13832,1397,91
2725,687,20
15912,851,83
9408,854,36
606,1072,54
1138,1140,66
2242,825,25
14801,59,71
2546,774,48
6752,674,98
12003,906,17
13713,294,25
2846,1657,19
1152,1626,88
14574,385,36
19570,1016,53
3797,888,9
2460,292,56
7410,172,77
15331,1103,21
9004,1422,80
12627,1916,97
19414,1466,86
13647,1633,67
13556,720,12
18594,361,9
18717,1062,82
19189,378,72
3494,896,31
11373,609,44
9723,1638,98
6228,512,7
14207,1462,36
12079,1028,79
11332,335,48
17221,1483,49
14245,331,57
6095,1619,93
3920,377,33
17868,1218,33
13079,716,47
16387,1670,53
15997,891,16
1412,171,4
12899,738,97
12068,670,19
9639,1325,51
10384,1962,62
11145,1103,17
15181,818,23
17727,1969,47
12545,642,40
8512,405,33
18158,1786,77
10372,1626,69
4789,1125,92
3637,1542,47
3242,1759,92
6413,170,91
5470,1239,93
6526,333,8
8172,1311,3
4962,1113,97
12884,310,96
14898,290,19
19492,1336,27
17794,842,28
6657,500,97
1724,1685,93
13367,861,33
19369,1735,94
13229,1483,13
14673,1485,38
18877,1500,56
6678,1175,80
14327,932,12
13581,612,10
8144,123,3
12428,997,17
13649,1947,7
8813,1033,64
1708,1171,99
19915,715,85
9046,773,3
11431,58,81
10542,413,90
6990,645,58
9434,1044,50
4689,1482,62
6808,1474,38
10657,385,62
7125,914,31
9363,1311,99
11607,770,37
1865,303,4
19709,1148,35
6176,649,40
19244,904,88
11586,1106,60
5751,1935,90
13430,744,89
13190,1514,3
1664,626,71
1008,427,84
6375,1709,48
11229,136,48
5892,1732,39
13246,1152,42
7233,1852,94
19934,482,71
6499,101,94
12655,764,12
351,827,66
4970,1743,85
17916,199,22
19809,1039,66
1330,74,31
19739,1109,15
4655,258,57
12239,544,65
4213,1325,61
16432,455,64
6662,1016,92
14716,20,76
17588,1364,84
16435,1229,27
18454,1695,33
17590,603,96
6648,1321,35
19061,520,98
3184,157,29
3812,1872,51
5101,1646,60
13251,1191,54
7242,1433,18
647,202,59
15328,152,74
18695,256,57
18678,214,26
13309,1643,81
4308,281,41
13032,317,15
9306,701,94
5028,228,57
17410,373,29
14763,481,38
9839,1012,7
12295,1484,52
6117,290,26
12528,976,26
16045,101,77
10389,687,6
19491,1448,1
9783,900,16
10685,1794,86
16508,1237,11
13407,1406,10
7880,1224,39
7449,1852,46
11628,1584,34
16383,17,78
4767,1508,12
13162,251,24
8176,1595,20
8539,249,97
16874,2000,62
5264,1852,93
17882,1177,70
12392,1327,82
8458,1306,89
19093,1778,96
9959,753,92
13816,1442,85
15084,1140,14
2918,1807,27
15229,1362,49
19582,1252,40
217,190,73
7803,1011,20
2113,874,11
11618,1983,94
7662,1197,32
10940,1827,82
4276,1240,17
4951,386,74
17696,31,24
8537,359,49
2337,1074,89
4224,968,90
13606,1823,5
15524,1127,80
7958,1596,26
8032,1204,24
13521,1220,36
7581,704,98
15481,1403,62
1490,1058,96
12829,1119,51
16848,997,97
3308,1932,13
189,1617,37
15781,1084,31
18486,882,10
18525,1407,44
2667,142,45
3016,241,24
223,355,13
11186,1410,92
13095,369,74
2176,854,97
3128,929,48
13697,825,58
5038,1140,17
367,1044,76
7709,419,62
3620,782,32
12233,1861,67
7978,1275,64
18190,1517,68
6443,1995,98
13667,1885,88
18027,804,100
19348,160,30
5943,694,2
3517,788,54
10217,1717,77
8367,1647,87
6421,1781,36
12570,1559,58
14211,142,33
11480,1074,75
1533,56,20
12068,1353,50
15437,463,73
3012,1980,83
10082,1979,44
8647,511,20
11190,814,88
17279,1862,93
13269,529,33
5792,1061,100
14459,1584,47
13291,1420,91
15147,1015,66
6322,1243,86
19708,1005,62
4155,1900,19
12989,1264,13
11213,1571,17
9249,1870,77
5144,1512,63
5529,1080,99
8782,1476,53
18713,1756,91
17444,292,27
11265,1990,45
10739,1095,22
5272,955,54
12648,1176,85
18501,764,93
16555,880,22
13080,918,42
12789,363,28
1316,4,33
12225,1372,4
12124,852,6
803,135,93
5389,1124,82
13258,1339,22
15443,595,41
17195,922,15
5803,1406,97
10739,688,8
8866,1217,90
4964,1437,87
4754,770,18
473,379,38
5282,809,69
16427,862,63
3614,48,98
14418,1934,31
2774,1271,99
12954,761,10
4551,259,62
16462,1888,33
11289,1686,92
13040,49,59
2511,1076,90
19731,609,15
4088,403,20
11167,1642,42
9151,518,89
10637,1843,93
8680,653,67
12424,955,7
8257,1425,69
12597,218,6
3341,471,99
4924,954,7
15739,131,24
5554,328,45
1954,981,48
18668,34,68
14925,1519,39
13919,1315,76
18851,1848,1
19060,1825,67
12751,171,73
8783,513,84
10104,1749,72
6057,723,22
7095,1052,19
8890,921,3
6328,786,25
10682,1364,5
19391,1783,86
11999,1325,7
12887,303,32
17384,1391,18
1882,1229,3
8183,1633,30
18031,1232,96
523,1784,96
4360,938,80
5145,705,13
16826,585,94
1491,520,36
10516,1935,93
7915,169,65
13595,1701,87
349,1307,88
1676,289,8
4159,1366,41
5267,1302,49
1875,1766,79
17769,1908,72
15578,1533,86
248,1009,48
11684,1481,25
6830,866,85
11551,551,68
2194,89,4
18137,1744,83
2678,1121,100
4290,739,67
8774,1906,46
18288,1807,66
337,1270,62
15221,546,14
15637,832,12
14897,1098,18
4834,1292,43
19366,186,27
11224,1282,48
19281,446,31
17299,1036,94
5190,821,70
17511,1769,31
8012,1957,32
13049,70,45
15149,1784,93
5095,691,82
11988,1240,83
14766,1710,33
734,36,12
19916,1560,11
12,1892,48
18592,1303,56
17204,496,5
5427,925,14
19981,1880,18
14919,424,52
4268,1175,40
8945,1278,85
5818,1832,40
9917,445,53
14714,688,36
12349,1554,86
2361,1999,13
18346,1354,9
16933,581,46
8120,1742,71
18277,175,58
8661,627,4
13167,754,11
13568,488,64
6322,703,2
14269,1068,39
2582,987,95
4623,855,6
734,924,80
12243,1350,7
1789,661,32
3154,699,28
15447,1564,41
17166,74,80
8337,842,87
6969,328,48
6808,1360,23
5224,782,25
17308,1848,61
1471,725,1
3195,1071,44
11712,86,99
3136,192,2
18738,855,92
1212,1817,26
6124,1604,27
13555,83,56
10235,632,29
19142,1458,75
15386,773,15
17881,1697,11
18308,1726,71
798,519,56
4676,703,25
19603,750,48
13756,434,87
5140,1757,14
13057,1536,38
897,446,11
963,488,33
12343,1970,85
14581,1634,19
2440,1631,79
15302,1598,93
13935,1011,30
8448,1643,92
14343,1994,6
5531,805,3
6826,1864,14
9422,1447,24
11506,706,17
2263,324,87
380,414,13
7677,1463,79
4959,1828,87
649,1551,71
9028,1988,53
17873,859,82
3797,771,23
8512,444,8
15514,1292,12
3476,1333,95
8287,289,88
2084,72,19
2542,1541,80
4919,249,89
6123,1508,5
9055,156,56
16299,1611,28
7105,1343,43
14184,803,84
10511,1353,26
6316,1369,45
342,800,29
15399,1697,31
9405,1391,63
7418,1412,42
1458,1371,45
2534,13,32
15030,483,92
6192,703,87
4898,529,97
17017,1088,76
17761,520,33
16887,934,95
15561,358,50
11871,358,72
2839,1809,73
8615,1533,20
4577,1305,62
7307,445,67
6104,904,48
17232,124,48
8632,1192,63
17692,378,54
3136,319,99
3586,216,85
4415,126,3
752,1197,7
1936,942,82
16139,1909,9
9866,101,31
16031,597,75
7152,1633,56
2092,1672,97
16243,1698,48
314,1412,86
19783,806,34
11894,205,45
15072,256,10
10205,1446,62
3466,1213,30
3791,1995,77
8616,1222,58
13179,751,92
3869,90,27
188,1103,23
16544,1294,97
14881,132,99
625,1248,51
16192,875,64
17257,1766,7
16667,627,73
19500,393,90
2354,1141,60
5485,1769,22
19110,1465,44
15174,1873,73
7969,445,44
5808,558,31
3794,450,42
14442,181,43
15004,298,90
2178,469,56
5912,1421,3
711,1438,88
12749,1073,56
12738,1860,99
1423,1701,100
19024,47,77
16213,1981,98
17026,1390,5
14263,1884,24
1628,550,12
10848,1412,85
9267,834,65
8266,318,52
18850,965,66
174,304,24
2047,93,33
2767,164,78
9235,1272,98
17736,834,21
4576,49,32
1193,165,93
12397,1603,29
13760,1186,59
17178,666,18
2131,1035,48
4743,930,77
15546,1252,88
19431,1905,18
18776,1820,99
12804,1423,66
8481,991,14
17285,1340,53
12548,1231,5
11651,1675,51
8778,1148,69
18776,268,34
16874,1211,4
19424,243,87
2813,155,91
12499,1828,21
15615,1099,7
4702,144,85
18121,19,91
11244,473,6
9645,1577,76
1548,712,77
4002,990,79
8397,273,39
320,1909,53
14348,268,81
15129,477,15
2746,83,5
12104,88,4
13396,939,50
11661,1169,58
877,839,15
6216,580,69
3128,318,47
9253,769,9
14724,851,45
18308,1416,8
1411,808,13
18010,1352,93
16232,1454,90
2542,1946,61
16530,689,58
18687,1676,30
14786,686,88
3563,52,56
15461,660,37
17121,793,2
15853,918,13
15094,1084,81
14404,1303,93
16317,1544,99
15257,393,34
11168,651,84
9474,1929,38
8758,1797,45
4572,1753,58
4575,751,75
7490,633,28
19917,1910,26
13944,1050,62
19552,137,51
8202,117,80
12782,952,4
12012,324,28
7238,1863,85
14724,1063,34
1335,161,82
17456,919,66
15469,277,23
3298,1372,56
3901,519,43
6801,1823,99
17526,795,3
4082,1224,29
5329,624,36
7497,153,67
756,577,57
10788,1699,77
5342,962,2
13984,710,87
10600,19,32
9896,1240,50
3920,1546,22
8934,1440,82
19172,22,99
8087,1371,47
10488,955,46
18965,578,38
6054,683,73
14143,465,42
3097,332,71
4761,563,53
12910,747,28
6373,250,82
13989,1021,53
18658,1295,22
11234,28,57
18552,894,60
13932,1666,13
6146,1850,6
13884,1444,43
12597,1378,74
16936,826,33
14827,12,64
18787,1593,55
9705,531,80
8217,724,6
12776,1062,44
8553,891,7
13273,656,30
8371,585,55
17733,1612,52
11644,1087,39
1208,353,33
14121,1457,75
12711,734,78
18549,1384,62
3965,1924,7
15761,495,91
13457,588,46
11168,654,23
13930,1945,81
12403,1859,5
4788,1359,90
18509,855,53
16287,1661,73
17751,298,52
255,342,92
10621,600,90
823,1959,42
17825,83,38
12515,1425,51
8169,1433,66
8461,1683,24
1488,1518,80
3846,1380,58
6898,929,81
1395,25,59
9299,1954,81
2287,1893,82
19602,100,21
554,1520,28
15459,400,27
10808,80,82
4427,1971,65
4481,1502,65
19202,517,97
5337,421,66
17435,482,35
4787,555,100
16132,916,79
2925,1690,74
16167,1043,45
11148,1293,35
7862,188,90
7882,1759,33
18621,492,8
21,1215,80
2667,823,31
6921,554,80
8879,1664,78
13179,1289,8
5778,265,89
99,1562,47
15437,1001,9
2818,1965,10
15099,446,50
15390,78,83
4746,199,15
12964,541,39
15292,1618,10
7945,1040,85
2173,1968,47
17324,1537,45
15103,1781,94
13225,83,17
10957,871,49
6031,116,23
5704,6,98
7733,25,85
1258,683,65
6689,556,15
2532,1585,82
1182,46,37
14426,849,75
420,55,64
13932,338,55
5642,1634,6
1402,1564,7
17977,694,58
2251,1210,9
28,396,15
8849,705,24
15285,1048,2
18122,155,65
18675,679,79
4078,1203,44
16779,1886,83
3191,919,67
17040,472,48
18636,1856,43
15743,1928,9
8411,838,22
3722,1249,44
9178,1939,10
15350,1520,17
12,680,67
7735,1005,91
17074,118,62
10277,1457,45
15613,1731,84
18731,1238,13
2683,1662,5
5935,1774,25
10816,1427,62
10094,106,23
1346,1781,3
2668,1875,34
4037,37,62
5412,1147,38
15164,516,75
19272,1978,44
9047,1943,57
12215,1645,8
8827,869,65
7627,885,87
13947,1023,23
1320,652,36
14234,1478,27
16930,1660,32
14077,1116,92
10446,602,44
5475,1310,1
5655,788,2
14506,1834,53
8675,549,18
17867,1554,66
14357,801,21
3315,8,98
7109,1090,74
1247,1351,22
14981,1753,26
10243,1598,20
2190,1371,75
3150,404,39
8423,934,8
5615,1131,70
8385,1069,99
500,1357,47
920,1002,86
7856,1000,25
19020,955,13
17784,526,41
17767,1335,53
15860,1050,81
4040,1328,58
2499,127,56
1435,1811,68
17685,1532,45
8647,321,84
14604,1702,84
11904,821,8
12928,54,54
4888,710,74
16590,1236,76
5137,636,27
4778,1505,99
1172,838,35
8232,1940,76
13603,1003,46
2004,1096,56
3671,684,61
13595,590,10
1555,1530,86
18223,1255,11
7750,1029,96
6814,240,18
13249,266,16
5332,1412,100
18252,1233,36
10615,1988,62
16301,1238,32
6941,9,30
6332,741,61
10563,1256,7
813,229,65
7929,305,80
4808,1905,31
16671,1758,28
1626,746,20
16444,895,34
17506,922,27
17379,801,51
15301,1130,6
12228,1572,6
5527,1300,66
10992,1636,12
15068,1302,79
4130,1481,91
18437,1295,90
11166,993,26
15214,556,77
5040,951,65
17011,1011,87
19413,221,9
4179,947,18
285,590,96
15505,357,23
13379,224,63
15307,952,100
12835,1076,49
15422,22,3
8802,1930,52
16242,1844,27
3576,362,57
1852,1200,18
13734,1693,76
13094,410,44
17488,767,95
3174,1102,99
12398,251,77
3989,1138,3
17222,128,10
76,711,68
4170,1663,13
14387,1353,46
3930,1499,46
11028,1313,9
7695,1489,86
6858,1522,75
11238,1578,40
16614,1946,50
10626,1096,9
5224,1502,67
10349,640,24
9161,1890,8
2387,607,59
16697,1111,70
5420,378,9
9088,1295,97
11290,149,75
19588,1919,16
5787,1810,77
10777,119,30
11755,511,21
13433,167,41
14419,150,80
457,1668,52
15955,1918,79
11531,1672,2
17381,141,74
15605,408,11
6968,1255,9
15922,1452,39
18782,1007,62
11223,1875,51
12331,6,100
5259,1113,100
18305,235,73
1611,46,94
5374,521,91
8581,402,4
2006,1021,13
15678,87,56
16487,283,20
13325,1391,2
18073,1712,87
157,200,1
10324,150,95
17825,1415,71
9911,804,15
6956,1870,5
3433,1776,90
10299,638,31
18700,1089,13
15234,1206,3
18421,433,98
4737,1839,86
13702,1997,96
13462,1605,72
859,1581,45
11188,612,49
3769,1454,99
19614,1953,15
9618,809,54
14129,1701,58
9521,374,89
14206,1203,68
5924,437,31
1784,270,64
11801,374,27
5482,1436,23
17610,1090,63
15664,905,70
6018,605,96
10650,1967,40
12535,1404,14
19655,405,91
4623,565,6
17615,1857,5
18420,398,47
2945,400,96
16640,1459,15
3208,125,46
3415,1675,78
690,259,64
1781,1463,62
17245,1961,19
3334,1515,61
15882,1566,11
7301,1520,96
3381,1789,88
5824,1128,10
13711,923,98
19197,765,30
16645,920,15
15958,1756,37
1184,1011,42
7078,292,84
4069,1448,68
3281,652,59
6863,1317,56
15216,988,92
14558,726,26
14971,755,69
14192,1321,38
15851,1242,58
7444,542,19
11366,429,85
1018,776,10
16072,1758,13
5579,1899,70
2278,945,30
17423,1368,82
18659,858,81
19770,995,30
18566,1489,1
3188,723,18
7259,1862,33
12887,410,61
8591,1182,69
6973,1967,4
4999,955,75
18622,1916,47
2222,1352,67
16472,729,18
9890,1816,41
3383,1685,76
2295,821,22
2130,1607,91
17055,1395,63
14134,372,23
13669,1099,60
8025,548,74
16777,1395,52
18652,468,27
11208,1718,5
13939,1850,69
2895,823,33
11849,1624,25
16376,38,20
17991,142,19
16594,237,23
6412,254,85
8631,542,42
18337,854,31
13769,1730,88
17946,547,14
13207,1357,97
11033,922,74
11792,27,39
19461,529,82
12397,1278,25
19068,1905,24
1989,1745,86
12032,759,22
16793,854,29
10375,568,68
6602,370,8
13814,347,94
11882,1540,14
9699,1836,49
18811,110,61
19799,1374,13
16156,1843,99
13043,237,2
10701,1022,20
7852,349,79
7227,1628,48
11507,148,77
3383,384,20
11494,1396,54
5687,1538,64
9423,693,99
478,985,32
17075,540,15
9145,445,68
11035,765,94
19551,1088,80
19156,349,48
13563,1049,7
13479,1796,64
16346,1619,48
15312,1169,9
3233,1428,74
2197,1825,82
4689,1564,83
11647,1363,7
6228,280,28
18012,893,72
14541,1601,69
3196,304,2
6705,90,85
9997,1979,50
12619,1054,78
6852,630,32
16898,116,34
19577,16,62
12435,230,37
10599,86,48
4105,658,59
16861,926,94
13633,1584,1
18823,959,58
12851,1639,80
8869,1065,55
17954,601,26
13857,98,26
636,1625,52
19987,394,37
10209,764,62
12051,1082,67
10768,89,83
15281,4,75
17003,135,79
9014,830,94
15992,617,89
8263,1902,21
1040,173,32
10058,133,82
19830,1103,24
11240,494,100
3616,1589,10
16959,1965,100
8740,938,36
3568,132,79
227,920,35
14185,952,84
13477,1196,86
411,1622,25
371,1478,8
8399,1527,77
2762,1313,79
9058,1978,9
13064,1574,70
4179,140,33
3479,330,57
4158,1231,88
14869,1857,100
4760,1708,86
2286,803,93
1884,836,49
18313,1931,15
1611,724,16
14940,714,37
12625,459,38
16889,70,43
19613,109,39
16531,981,16
6106,1831,92
2118,1320,70
11549,1473,26
17047,1465,31
3211,1458,40
10601,555,94
9025,420,92
15032,412,9
4849,1796,20
16075,572,51
16941,1355,75
4745,207,24
2222,1217,59
9878,372,87
13373,102,48
900,628,22
7680,1556,33
16088,1955,83
8342,1463,47
7826,1835,83
7516,28,97
8453,14,74
3573,1543,8
19762,700,85
16314,1691,96
8253,1005,46
10788,1961,39
16483,1864,42
8485,1199,56
3984,1223,56
4078,1280,90
11737,1169,88
14648,778,29
18140,871,48
5310,1725,41
16479,1741,76
18728,1858,56
11551,1061,82
6906,1767,54
5357,765,4
10536,1026,79
13178,843,86
9706,580,67
14770,1912,98
6528,1198,83
2801,279,51
633,892,92
879,598,2
1664,1811,40
9638,1894,99
19791,271,28
16081,453,4
2507,1011,40
1061,201,89
7589,596,10
17390,1467,43
17433,1112,96
16727,1829,80
9838,598,48
12404,1131,74
608,992,43
17567,250,50
5137,141,25
3866,1638,47
15673,361,36
9419,1503,44
5284,149,15
7671,169,67
3905,532,18
7979,1100,18
2573,1873,42
11219,1995,50
8959,1510,73
19975,1550,75
1741,195,37
19593,70,14
2729,1157,8
1320,1968,56
11303,498,48
14685,888,41
5946,1889,69
14291,1334,4
857,1327,75
9614,1980,59
17681,1598,89
15498,360,2
11032,1625,92
18820,1728,89
16450,566,18
7448,395,74
13591,1279,39
14984,100,51
2924,1994,24
14248,1646,8
11593,1631,73
855,329,87
2216,826,26
17970,125,39
19180,1939,34
432,247,62
12989,71,9
4312,1401,36
18477,1997,99
9447,385,6
13126,1873,54
18162,892,62
14551,61,2
7299,517,93
19087,1629,79
412,71,97
18753,218,53
8810,654,21
12012,174,93
18442,702,44
6484,1213,40
9619,9,17
3224,12,10
11637,1352,7
13761,1573,2
17016,1980,70
487,1526,34
4672,120,21
9611,1198,73
11317,1526,16
17841,1544,2
4467,1757,85
6696,855,60
7494,1768,77
17918,144,9
15650,212,98
18580,988,56
13088,1744,97
13121,978,47
3483,1744,4
1276,731,54
158,1229,54
6660,301,22
8935,801,93
7099,908,12
14389,132,46
14790,234,2
8261,180,91
18459,1386,22
17359,537,87
11177,1387,73
9275,398,67
17601,440,73
3907,591,41
540,1427,36
9625,1026,7
7215,1613,64
13772,1319,71
2687,1540,90
10699,62,28
14586,1281,38
19308,153,5
7336,1639,97
15062,803,14
19480,282,62
11255,733,50
2314,825,90
1172,1660,90
2854,170,53
11159,1992,20
1142,1541,91
10105,1604,34
5241,622,37
3482,1727,97
1221,530,42
19926,1766,54
17444,789,56
6997,592,7
1574,4,99
14346,1645,29
6274,865,43
12365,1040,84
5316,322,97
8709,1431,2
18641,289,6
4802,1408,46
631,1753,40
14949,1742,73
10330,1519,100
1563,538,63
9266,1721,23
5099,902,2
936,1736,61
4220,584,56
9431,484,52
5690,952,15
15429,1718,60
3139,1513,64
19007,1743,61
19204,1000,80
9862,1684,10
19872,1652,39
11875,123,3
10374,149,8
19516,332,31
19410,1918,68
11129,290,3
4013,109,38
17821,1137,21
13717,1435,90
13065,1296,31
2291,1613,6
11424,1259,93
16701,158,26
14369,1880,38
17733,1202,16
19467,1966,42
4213,349,19
1776,308,77
5949,1515,12
4183,156,41
7826,1651,67
19759,783,94
18803,476,96
2897,1945,7
2789,570,79
19370,655,46
15181,1162,5
7482,959,34
7374,340,33
17041,1072,64
8388,1481,13
16375,1985,5
8496,263,69
2978,899,38
13842,935,3
6872,754,30
14797,1526,84
9087,156,34
1120,1409,56
16212,546,38
10815,813,32
1447,1921,44
1977,101,42
5631,1189,41
579,1269,77
15613,1513,32
7717,1001,46
19086,565,22
1357,1755,50
7652,1742,24
9047,1807,81
13981,1511,12
18781,246,97
5702,210,49
3548,615,96
17300,77,99
1376,619,66
715,878,28
8952,1691,12
13161,954,8
13458,17,14
12765,636,27
18940,1459,94
1667,258,67
3942,1420,18
18660,865,59
8492,338,82
17368,713,30
4747,959,76
6443,1620,6
12802,1192,1
14401,585,3
4408,17,52
17695,1891,1
15871,1472,67
17524,180,13
4751,455,25
19258,1929,66
15756,1256,77
16530,1134,25
7589,1283,53
12905,1852,23
8916,1708,33
10926,119,37
9270,1666,23
10068,1145,53
11775,1846,91
15408,1999,25
19158,8,89
9120,1557,34
16963,585,57
19068,1880,14
6466,1853,91
8145,1120,34
11209,192,66
9960,1112,74
3285,291,64
19042,1343,61
2744,1989,75
1522,295,18
6405,1026,41
6989,1581,40
7273,485,14
4791,728,54
11905,850,58
6990,1203,4
12005,459,54
8197,1012,61
5257,531,83
370,1685,7
3887,928,43
19288,582,78
1671,1229,25
19985,329,83
3554,1480,26
5482,1918,27
18178,921,73
894,1185,30
15707,1871,97
17797,1069,55
19975,721,35
9285,1274,51
2729,154,10
19076,1362,38
9643,1510,76
13133,102,28
3355,74,27
19268,950,40
17047,510,11
9989,447,39
17480,801,85
19698,194,37
852,1887,45
15380,349,14
11006,1397,62
6174,1423,46
13030,470,45
16304,1463,83
4091,1775,37
5255,1891,93
6029,1120,25
13094,1369,8
2030,282,17
5940,150,94
17482,237,8
17220,1279,51
8137,535,35
5965,908,93
13777,689,26
14609,813,60
6610,509,59
12610,394,70
9455,4,18
17858,1156,58
14330,1439,13
4282,733,98
11772,990,57
11027,1575,82
539,350,26
2335,1724,95
19690,1659,93
1598,909,31
3103,1142,9
15714,1027,9
15209,736,74
1668,3,8
16699,1796,91
2608,1797,89
18845,1298,7
10607,1385,54
9249,464,91
17735,1962,73
15883,1350,34
9532,722,89
14775,300,73
14122,1888,37
2716,702,95
9619,1277,97
16931,206,88
12844,168,31
9855,1896,15
935,1535,18
2848,608,63
18591,1375,54
11993,178,25
6440,1181,91
3442,8,57
12072,1191,95
1887,1689,52
5955,84,17
701,1157,95
15306,845,52
5743,142,59
6876,1421,2
2985,1429,79
15455,1547,89
9180,1665,89
9499,1915,76
19179,1003,22
16517,157,13
13332,1143,25
3301,1972,14
7994,1951,41
3310,1788,66
18810,727,51
10130,1322,27
12903,321,39
3865,683,95
11151,1909,68
17094,565,43
13342,1694,81
756,865,41
16971,76,11
12079,1227,98
12803,1042,99
10720,1436,44
6614,1638,100
8682,1043,68
12876,237,84
3536,95,73
16801,993,9
5691,1402,1
11348,494,80
3965,419,37
4053,16,90
15687,221,41
8061,1374,88
13159,893,64
619,1978,76
10263,1406,94
16955,1978,86
4134,1366,15
19719,1659,67
18183,368,12
19238,1487,7
8347,1908,77
17157,1465,74
460,598,3
7124,1093,14
19870,626,40
6891,193,23
8167,1334,67
6690,595,80
5295,949,50
18166,1616,32
17932,1472,57
18754,965,40
8456,1196,6
1563,1719,66
15673,876,76
19355,345,47
14785,369,33
1279,782,12
8075,1967,11
8056,1107,68
18022,783,72
1359,24,36
4828,40,56
7360,253,87
382,851,40
9999,1140,29
791,542,94
7069,707,55
7316,316,54
10398,639,74
5565,512,80
9376,1612,71
10175,1048,37
7521,1985,5
17744,1473,85
12418,1643,67
14253,354,12
14732,1762,44
9745,1175,37
10418,79,8
3459,100,53
5828,312,76
830,1673,71
13727,677,56
830,1897,30
10958,1372,3
12474,1197,65
2328,1971,63
5085,1680,7
15091,162,79
15128,1332,58
17373,569,47
3355,1579,21
11397,1917,90
16346,1043,33
15060,89,54
17345,984,9
16852,325,44
12075,269,44
2865,639,61
10752,1225,1
2572,217,9
18639,584,71
11346,643,7
19268,1408,15
5757,1091,55
19474,533,29
14683,192,20
8590,630,36
3412,1406,57
9072,1555,65
8370,1703,3
4244,211,29
16185,1328,52
14777,1821,12
3549,1220,46
17124,447,67
7254,1569,74
12123,1307,88
15111,1942,39
13709,742,57
4084,920,5
4577,1916,66
1720,1055,21
13270,1344,17
18252,1499,37
9693,374,60
14584,515,33
1151,1172,81
18003,1870,66
14860,1620,93
17810,1489,28
13537,676,85
12152,227,95
8658,1753,12
14970,240,79
10429,1989,45
7704,1152,45
4729,491,9
1221,290,76
10889,926,47
2650,399,43
12750,226,38
12647,1994,34
4652,85,59
15531,197,85
2410,1731,88
16636,1988,75
12820,1800,95
2073,1817,68
13075,151,79
1980,1894,24
4814,1007,81
7064,749,32
12181,1424,41
7713,1098,15
19342,744,67
4717,1073,22
17214,845,36
560,1229,37
18013,1599,24
8798,1120,50
16893,720,24
6311,996,47
19231,1769,90
4357,1281,55
17242,1101,95
7804,658,50
7631,1494,51
2999,184,7
14216,796,1
2388,394,81
12009,753,21
12446,485,83
9255,1218,96
4052,460,53
9203,1196,53
1106,1891,87
3798,1551,7
9413,379,35
18617,612,51
4351,90,11
8309,395,6
8790,1535,25
7728,1474,17
4791,1086,77
1054,664,33
18939,778,77
19041,1551,1
18091,524,57
3052,1961,93
15496,1361,46
19053,1340,37
560,154,32
2395,828,62
3193,148,43
5096,754,52
5905,62,13
14770,524,77
10783,1203,18
17510,1388,44
13468,1850,98
4248,1931,42
2906,1297,98
18663,1022,56
6225,1871,14
18003,574,53
19445,1178,75
8410,1835,58
16671,1742,38
10311,1448,88
4308,1267,31
19118,533,80
116,895,20
14376,252,51
9871,1155,4
16751,286,30
17113,1242,2
9776,865,62
19068,1057,54
9271,1066,7
17979,1938,97
14387,1692,36
14008,730,69
10798,587,57
8052,889,14
10454,1977,22
3204,243,100
15024,975,29
9002,366,46
11121,1106,7
18273,1733,14
889,1449,57
7641,1524,96
8125,1523,1
7659,1817,34
2876,1404,49
11381,710,90
11521,805,71
16279,1886,33
17353,1026,81
17848,1552,17
7606,1435,30
11751,950,24
4128,223,98
6344,1733,28
3290,1449,26
2795,614,24
14151,650,23
15906,375,16
12483,1546,88
3887,681,90
17725,1319,63
8815,1588,23
6702,193,60
19203,898,40
11563,1932,91
9555,1111,78
10462,753,2
10553,1986,10
6585,195,38
10110,1101,64
18866,1570,7
2886,1589,92
3494,1750,53
8259,889,10
16069,425,10
2216,1326,57
18458,1681,71
3910,466,84
1579,524,95
9045,1624,59
7256,118,50
13671,1030,53
7341,873,49
16658,114,34
8299,502,98
14629,2,8
1032,1580,22
10815,1638,8
16894,840,23
5435,1098,48
12743,754,23
7637,1095,100
360,1066,43
8128,1513,96
16260,158,59
15451,300,63
3139,1800,56
18700,241,46
8410,867,11
7909,1627,83
17427,746,54
8351,1445,31
15680,1994,10
2977,1885,81
13340,1225,14
13168,125,62
489,617,60
19658,1652,81
9879,617,55
11792,503,57
1401,1360,34
6698,1838,92
17197,1014,96
1007,1250,97
9231,861,88
12089,568,52
18741,348,86
14245,1992,84
11072,755,27
4729,823,60
6621,1097,25
12773,1990,46
8852,1438,57
13025,205,72
5264,255,46
11965,478,49
6565,748,40
16310,1049,88
1174,492,10
3252,1366,72
11716,1665,36
12916,1714,95
2948,1142,32
17280,54,78
12304,253,1
1583,897,66
4927,405,5
13299,1495,32
17037,466,21
19579,209,56
15573,1791,78
10291,895,10
8072,303,9
14667,1265,74
16362,855,89
10348,215,24
4717,1252,90
18874,889,24
17428,251,29
4875,94,95
17713,53,45
2083,422,3
8815,420,38
9868,407,79
11464,524,47
19580,548,2
4587,427,16
3858,62,86
11924,1385,27
17970,1373,49
5914,284,76
12079,905,35
